antecedent,consequent,support,antecedent_support,consequent_support,confidence,lift,leverage,conviction,npmi,shared_transactions
083021,012040,0.000281610813855252,0.0013611189336337182,0.008823805500797897,0.20689655172413793,23.44754218635363,0.00026960056512141466,1.2497438974120374,0.3859047886720616,6
051003,087004,0.000281610813855252,0.0013611189336337182,0.008870740636440439,0.20689655172413793,23.323481116584563,0.0002695366808196389,1.2496847183279665,0.38525585139171387,6
011105,011104,0.006148502769173003,0.013423448793767013,0.019665821834225102,0.458041958041958,23.291269589598947,0.0058845196167939375,1.808874677131688,0.6182951454875306,131
011104,011105,0.006148502769173003,0.019665821834225102,0.013423448793767013,0.3126491646778043,23.291269589598947,0.0058845196167939375,1.435331857484068,0.6182951454875306,131
012019,012012,0.006054632497887919,0.00891767577208298,0.02924058950530367,0.6789473684210526,23.21934611810425,0.0057938744012950485,3.0236768523605297,0.6158268924012733,129
012012,012019,0.006054632497887919,0.02924058950530367,0.00891767577208298,0.20706260032102727,23.21934611810425,0.0057938744012950485,1.2498872226599034,0.6158268924012733,129
103105,126105,0.00042241622078287804,0.0007978973059232142,0.022857411057917956,0.5294117647058824,23.161492933929217,0.0004041783540793858,2.0764280015019243,0.4044640267355177,9
022009,204000,0.0024406270534121843,0.007087205482023843,0.014878437998685816,0.3443708609271523,23.14563269058015,0.0023351805060639465,1.5025591501232165,0.5222850905071373,52
204000,022009,0.0024406270534121843,0.014878437998685816,0.007087205482023843,0.1640378548895899,23.14563269058015,0.0023351805060639465,1.1877485126875413,0.5222850905071373,52
126100,018072,0.00046935135642542006,0.0016896648831315122,0.012015394724490754,0.2777777777777778,23.118489583333336,0.0004490493659024844,1.3679786842276282,0.40978178420451444,10
022146,012053,0.00023467567821271003,0.001126443255421008,0.009011546043368065,0.20833333333333334,23.118489583333336,0.0002245246829512422,1.2517748892083773,0.3757948648172984,5
167003,018002,0.000516286492067962,0.004177227072186238,0.005350605463249789,0.12359550561797752,23.099349497338853,0.0004939357980742875,1.134920462997061,0.41483250215559164,11
018002,167003,0.000516286492067962,0.005350605463249789,0.004177227072186238,0.09649122807017543,23.099349497338853,0.0004939357980742875,1.1021727778035997,0.41483250215559164,11
051335,065072,0.00046935135642542006,0.0007040270346381301,0.028865108420163335,0.6666666666666666,23.09593495934959,0.00044902953973986433,2.91340467473951,0.4096544269844173,10
204082,126105,0.0037078757157608185,0.007040270346381301,0.022857411057917956,0.5266666666666666,23.04139630390144,0.0035469533624947107,2.0643857512860886,0.5605014195336367,79
126105,204082,0.0037078757157608185,0.022857411057917956,0.007040270346381301,0.162217659137577,23.04139630390144,0.0035469533624947107,1.185223991032628,0.5605014195336367,79
091013,167004,0.0013141837979911762,0.004177227072186238,0.013751994743264807,0.3146067415730337,22.877171453771528,0.0012567385932530477,1.4389520076696627,0.47179454389764536,28
167004,091013,0.0013141837979911762,0.013751994743264807,0.004177227072186238,0.09556313993174062,22.877171453771528,0.0012567385932530477,1.101041782897545,0.47179454389764536,28
091135,032040,0.0008917675772082981,0.004271097343471322,0.009152351450295691,0.2087912087912088,22.81284868977177,0.0008526769932424243,1.252321333583654,0.44534150909310233,19
032040,091135,0.0008917675772082981,0.009152351450295691,0.004271097343471322,0.09743589743589744,22.81284868977177,0.0008526769932424243,1.1032223637387675,0.44534150909310233,19
014925,012012,0.00046935135642542006,0.0007040270346381301,0.02924058950530367,0.6666666666666666,22.79935794542536,0.00044876519090493027,2.912278231484089,0.4079681035229531,10
016035,012012,0.000281610813855252,0.00042241622078287804,0.02924058950530367,0.6666666666666666,22.79935794542536,0.00026925911454295817,2.912278231484089,0.38247563193246387,6
126100,011105,0.000516286492067962,0.0016896648831315122,0.013423448793767013,0.3055555555555556,22.762820512820515,0.0004936053620306198,1.4206702337369757,0.412893510946483,11
041085,143020,0.00032854594949779405,0.0031915892236928567,0.0045527081573265744,0.10294117647058823,22.610976349302607,0.00031401557520425197,1.109678948283636,0.38879192920017375,7
143020,041085,0.00032854594949779405,0.0045527081573265744,0.0031915892236928567,0.07216494845360824,22.610976349302607,0.00031401557520425197,1.0743379538366864,0.38879192920017375,7
202069,126105,0.0007509621702806721,0.0014549892049188023,0.022857411057917956,0.5161290322580645,22.580380207988345,0.0007177048839390099,2.0194280171469696,0.43327969380067755,16
012055,063014,0.000281610813855252,0.00211208110391439,0.005913827090960293,0.13333333333333333,22.546031746031744,0.0002691203314046178,1.147022507202738,0.3811088647473885,6
012029,018073,0.000281610813855252,0.0014549892049188023,0.008589129822585187,0.1935483870967742,22.534108937070332,0.0002691137226837444,1.2293494790199944,0.38104415996383356,6
143020,032040,0.0009387027128508401,0.0045527081573265744,0.009152351450295691,0.20618556701030927,22.528152260111025,0.0008970347277443592,1.24821067414703,0.4468168839641135,20
032040,143020,0.0009387027128508401,0.009152351450295691,0.0045527081573265744,0.10256410256410256,22.528152260111025,0.0008970347277443592,1.1092126966246931,0.4468168839641135,20
022148,204000,0.00023467567821271003,0.0007040270346381301,0.014878437998685816,0.3333333333333333,22.40378548895899,0.00022420085562844798,1.4776823430019712,0.3720373414878218,5
031149,065072,0.0034732000375481084,0.005397540598892331,0.028865108420163335,0.6434782608695652,22.2925980911983,0.003317399442958848,2.7239149397971025,0.5481954299562863,74
065072,031149,0.0034732000375481084,0.028865108420163335,0.005397540598892331,0.12032520325203253,22.2925980911983,0.003317399442958848,1.13064789747076,0.5481954299562863,74
012062,012025,0.0012203135267060921,0.005585281141462499,0.00980944334929128,0.2184873949579832,22.2731695549033,0.0011655250277590509,1.2670180241014446,0.4625944069502014,26
012025,012062,0.0012203135267060921,0.00980944334929128,0.005585281141462499,0.12440191387559808,22.2731695549033,0.0011655250277590509,1.1356976843794226,0.4625944069502014,26
071114,061016,0.00023467567821271003,0.0006101567633530461,0.017272129916455457,0.38461538461538464,22.267976588628763,0.00022413697132667225,1.5969327888857598,0.37130979596230324,5
031006,204000,0.002205951375199474,0.006664789261240965,0.014878437998685816,0.33098591549295775,22.246012351712803,0.0021067897214017933,1.4724974926756487,0.5071714020838144,47
204000,031006,0.002205951375199474,0.014878437998685816,0.006664789261240965,0.14826498422712933,22.246012351712803,0.0021067897214017933,1.1662491177932837,0.5071714020838144,47
169003,167004,0.001032572984135924,0.0033793297662630243,0.013751994743264807,0.3055555555555556,22.21899886234357,0.0009861004589545167,1.4201971275696987,0.45100092048523427,22
167004,169003,0.001032572984135924,0.013751994743264807,0.0033793297662630243,0.07508532423208192,22.21899886234357,0.0009861004589545167,1.0775271453080626,0.45100092048523427,22
011130,016010,0.00042241622078287804,0.0014080540692762602,0.013517319065052097,0.3,22.19375,0.00040338310466762585,1.4092609727642114,0.39897071468807377,9
011130,018072,0.00037548108514033607,0.0014080540692762602,0.012015394724490754,0.26666666666666666,22.193749999999998,0.00035856275970455636,1.3472517344666035,0.39301278646744975,8
062016,063014,0.00037548108514033607,0.0028630432741950625,0.005913827090960293,0.13114754098360656,22.17642466822795,0.00035854954226280963,1.1441369159896495,0.3929137735302658,8
063014,062016,0.00037548108514033607,0.005913827090960293,0.0028630432741950625,0.06349206349206349,22.17642466822795,0.00035854954226280963,1.0647394622665374,0.3929137735302658,8
202068,065072,0.004036421665258612,0.006336243311743171,0.028865108420163335,0.6370370370370371,22.069448961156272,0.0038535253150886106,2.67557572169955,0.5613155977794636,86
065072,202068,0.004036421665258612,0.028865108420163335,0.006336243311743171,0.13983739837398373,22.069448961156272,0.0038535253150886106,1.1552045564523212,0.5613155977794636,86
203025,031006,0.00046935135642542006,0.0031915892236928567,0.006664789261240965,0.14705882352941177,22.06503728251864,0.0004480800868410595,1.1645999022454416,0.40369652678822443,10
031006,203025,0.00046935135642542006,0.006664789261240965,0.0031915892236928567,0.07042253521126761,22.06503728251864,0.0004480800868410595,1.0723241994714818,0.40369652678822443,10
134003,022053,0.000281610813855252,0.0012203135267060921,0.010466535248286868,0.23076923076923078,22.048292514660226,0.00026883835931402144,1.2863935041772272,0.3783781057263967,6
204075,084042,0.000281610813855252,0.0012203135267060921,0.010466535248286868,0.23076923076923078,22.048292514660226,0.00026883835931402144,1.2863935041772272,0.3783781057263967,6
012037,012053,0.0009387027128508401,0.0047404486998967425,0.009011546043368065,0.19801980198019803,21.9740099009901,0.0008959839411254964,1.2356769611064176,0.44324418135343346,20
012053,012037,0.0009387027128508401,0.009011546043368065,0.0047404486998967425,0.10416666666666667,21.9740099009901,0.0008959839411254964,1.1109874061024407,0.44324418135343346,20
083121,061016,0.000516286492067962,0.0013611189336337182,0.017272129916455457,0.3793103448275862,21.96083208395802,0.0004927770690144931,1.5832837906901551,0.4081546107303579,11
012017,012025,0.0014549892049188023,0.006758659532526049,0.00980944334929128,0.2152777777777778,21.945972886762366,0.0013886905171173404,1.261835753607983,0.47278411714477137,31
012025,012017,0.0014549892049188023,0.00980944334929128,0.006758659532526049,0.14832535885167464,21.945972886762366,0.0013886905171173404,1.1662215739196744,0.47278411714477137,31
051262,126105,0.00032854594949779405,0.0006570918989955881,0.022857411057917956,0.5,21.874743326488705,0.000313526529859624,1.9542851778841641,0.38466483099261023,7
051106,201026,0.00032854594949779405,0.0030507838167652306,0.004928189242466911,0.1076923076923077,21.852307692307694,0.00031351110951091947,1.115166684469649,0.3845368932527064,7
201026,051106,0.00032854594949779405,0.004928189242466911,0.0030507838167652306,0.06666666666666667,21.852307692307694,0.00031351110951091947,1.068159874482037,0.3845368932527064,7
142002,167004,0.000563221627710504,0.0018774054257016802,0.013751994743264807,0.3,21.815017064846415,0.0005374035581652778,1.4089257217953362,0.41201090636463233,12
092080,202022,0.000281610813855252,0.0016896648831315122,0.007650427109734347,0.16666666666666666,21.78527607361963,0.0002686841558269766,1.190819487468319,0.3769101115384063,6
062016,012025,0.0006101567633530461,0.0028630432741950625,0.00980944334929128,0.21311475409836064,21.725468664208957,0.0005820719025482602,1.258367165743609,0.41591065292454293,13
012025,062016,0.0006101567633530461,0.00980944334929128,0.0028630432741950625,0.06220095693779904,21.725468664208957,0.0005820719025482602,1.0632735916106797,0.41591065292454293,13
012046,012019,0.000281610813855252,0.0014549892049188023,0.00891767577208298,0.1935483870967742,21.70390492359932,0.00026863569187390537,1.2289420820426171,0.3764523568640482,6
142004,087002,0.00037548108514033607,0.0028161081385525205,0.006148502769173003,0.13333333333333333,21.68549618320611,0.00035816623645215526,1.146751727574031,0.39007552630815173,8
087002,142004,0.00037548108514033607,0.006148502769173003,0.0028161081385525205,0.061068702290076333,21.68549618320611,0.00035816623645215526,1.0620413807630051,0.39007552630815173,8
016024,061016,0.0013141837979911762,0.0035201351731906504,0.017272129916455457,0.37333333333333335,21.614782608695656,0.0012533835659563428,1.5681827714099115,0.46323900315144684,28
061016,016024,0.0013141837979911762,0.017272129916455457,0.0035201351731906504,0.07608695652173914,21.614782608695656,0.0012533835659563428,1.078542912518429,0.46323900315144684,28
051086,051085,0.0014549892049188023,0.005585281141462499,0.012062329860133296,0.2605042016806723,21.596507863845925,0.0013876177014288998,1.3359611675755014,0.4703269574856786,31
051085,051086,0.0014549892049188023,0.012062329860133296,0.005585281141462499,0.12062256809338522,21.596507863845925,0.0013876177014288998,1.1308167378170095,0.4703269574856786,31
167006,012053,0.0009856378484933823,0.005068994649394537,0.009011546043368065,0.19444444444444445,21.577256944444446,0.000939958369816777,1.2301925635323707,0.443736134728538,21
012053,167006,0.0009856378484933823,0.009011546043368065,0.005068994649394537,0.109375,21.577256944444446,0.000939958369816777,1.1171155147796272,0.443736134728538,21
022179,065072,0.0008448324415657561,0.0013611189336337182,0.028865108420163335,0.6206896551724138,21.50311185870479,0.0008055435959736817,2.560264714165024,0.43358341765536573,18
126003,016010,0.00042241622078287804,0.0014549892049188023,0.013517319065052097,0.2903225806451613,21.47782258064516,0.00040274866746378414,1.390043777681063,0.3947503992438289,9
012040,012012,0.005538346005819957,0.008823805500797897,0.02924058950530367,0.6276595744680851,21.465352959256855,0.005280332731296485,2.607182416757184,0.5901472485430894,118
012012,012040,0.005538346005819957,0.02924058950530367,0.008823805500797897,0.18940609951845908,21.465352959256855,0.005280332731296485,1.2227777607386197,0.5901472485430894,118
051122,012025,0.00037548108514033607,0.0017835351544165962,0.00980944334929128,0.21052631578947367,21.461596575169985,0.000357985598081617,1.2542413717575644,0.38875967385797217,8
018101,018076,0.00046935135642542006,0.0015488594762038863,0.014127475828405144,0.30303030303030304,21.449713077620054,0.0004474698816137534,1.4145127520722882,0.4000062244637094,10
012018,012012,0.00046935135642542006,0.0007509621702806721,0.02924058950530367,0.625,21.37439807383627,0.00044739277987023096,2.58869176131919,0.399547281107555,10
041068,016010,0.0006101567633530461,0.00211208110391439,0.013517319065052097,0.28888888888888886,21.37175925925926,0.0005816070891801679,1.3872412700647705,0.4136929672744991,13
012063,012019,0.00037548108514033607,0.0019712756969867645,0.00891767577208298,0.19047619047619047,21.3593984962406,0.0003579018876172212,1.224278165222721,0.3881544886534529,8
018023,018071,0.000563221627710504,0.0046465784286116585,0.005679151412747583,0.12121212121212122,21.34335086401202,0.0005368330052632118,1.1314685518406666,0.40908938701439346,12
018071,018023,0.000563221627710504,0.005679151412747583,0.0046465784286116585,0.09917355371900827,21.34335086401202,0.0005368330052632118,1.1049336147719082,0.40908938701439346,12
012037,012012,0.0029569135454801465,0.0047404486998967425,0.02924058950530367,0.6237623762376238,21.332072533096007,0.0028183000309755153,2.580176327893798,0.5254836902711489,63
012012,012037,0.0029569135454801465,0.02924058950530367,0.0047404486998967425,0.10112359550561797,21.332072533096007,0.0028183000309755153,1.1072262508213648,0.5254836902711489,63
031156,126105,0.0018304702900591382,0.0037548108514033605,0.022857411057917956,0.4875,21.32787474332649,0.0017446450349838808,1.906619685740648,0.485471420259854,39
126105,031156,0.0018304702900591382,0.022857411057917956,0.0037548108514033605,0.08008213552361396,21.32787474332649,0.0017446450349838808,1.0829718908825146,0.485471420259854,39
202062,065072,0.0023936919177696423,0.0038956162583309866,0.028865108420163335,0.6144578313253012,21.287217161328236,0.0022812445321095673,2.5188811250352012,0.5067353975779907,51
065072,202062,0.0023936919177696423,0.028865108420163335,0.0038956162583309866,0.08292682926829269,21.287217161328236,0.0022812445321095673,1.0861776524842666,0.5067353975779907,51
018028,018076,0.000281610813855252,0.0009387027128508401,0.014127475828405144,0.3,21.235215946843855,0.00026834931396939343,1.4083893202451356,0.37378186108888684,6
204090,065072,0.0008917675772082981,0.0014549892049188023,0.028865108420163335,0.6129032258064516,21.233359559402043,0.0008497691560581496,2.508765136581245,0.4351240082901584,19
031156,084099,0.001032572984135924,0.0037548108514033605,0.012954097437341595,0.275,21.228804347826085,0.0009839327985080573,1.3614426242243565,0.4443705029148584,22
084099,031156,0.001032572984135924,0.012954097437341595,0.0037548108514033605,0.07971014492753623,21.228804347826085,0.0009839327985080573,1.08253414253942,0.4443705029148584,22
042090,204000,0.000281610813855252,0.0008917675772082981,0.014878437998685816,0.3157894736842105,21.22463888427694,0.0002683427052485201,1.439793052155767,0.3737209172743944,6
203025,142003,0.00032854594949779405,0.0031915892236928567,0.004881254106824369,0.10294117647058823,21.089083710407238,0.0003129669914923469,1.1093127003399335,0.380104563034258,7
142003,203025,0.00032854594949779405,0.004881254106824369,0.0031915892236928567,0.0673076923076923,21.089083710407238,0.0003129669914923469,1.0687430383581025,0.380104563034258,7
202062,126105,0.0018774054257016802,0.0038956162583309866,0.022857411057917956,0.4819277108433735,21.084089953242128,0.0017883617235611006,1.886112439120763,0.4855980408735177,40
126105,202062,0.0018774054257016802,0.022857411057917956,0.0038956162583309866,0.08213552361396304,21.084089953242128,0.0017883617235611006,1.0852412413471875,0.4855980408735177,40
041085,051086,0.00037548108514033607,0.0031915892236928567,0.005585281141462499,0.11764705882352941,21.063766683143843,0.00035765516203794943,1.127003348039676,0.3863874069530114,8
051086,041085,0.00037548108514033607,0.005585281141462499,0.0031915892236928567,0.06722689075630252,21.063766683143843,0.00035765516203794943,1.0686504583998246,0.3863874069530114,8
131141,012012,0.00037548108514033607,0.0006101567633530461,0.02924058950530367,0.6153846153846154,21.045561180392642,0.00035763974168924494,2.523974467286211,0.38627777784145073,8
143022,087004,0.0008917675772082981,0.0047873838355392846,0.008870740636440439,0.18627450980392157,20.998755057578588,0.0008492999368761416,1.2180142705431696,0.43354185598890516,19
087004,143022,0.0008917675772082981,0.008870740636440439,0.0047873838355392846,0.10052910052910052,20.998755057578588,0.0008492999368761416,1.1064422615004885,0.43354185598890516,19
192032,142003,0.00023467567821271003,0.0022998216464845582,0.004881254106824369,0.10204081632653061,20.90463108320251,0.0002234496643558437,1.1082004215628547,0.36375007504947027,5
041085,016024,0.00023467567821271003,0.0031915892236928567,0.0035201351731906504,0.07352941176470588,20.888235294117646,0.00022344085272801257,1.0755655683844927,0.3636561905546351,5
016024,041085,0.00023467567821271003,0.0035201351731906504,0.0031915892236928567,0.06666666666666667,20.888235294117646,0.00022344085272801257,1.0680090115460432,0.3636561905546351,5
012054,012040,0.00032854594949779405,0.0017835351544165962,0.008823805500797897,0.18421052631578946,20.87653975363942,0.0003128083821913865,1.2149901739022477,0.3788416621408652,7
092150,087004,0.00023467567821271003,0.0012672486623486342,0.008870740636440439,0.18518518518518517,20.87595532039977,0.0002234342440071392,1.216385909218914,0.36358582549378415,5
018078,018072,0.00032854594949779405,0.0013141837979911762,0.012015394724490754,0.25,20.806640625,0.00031275551242439963,1.3173128070340123,0.37842352206218394,7
091234,167004,0.0007509621702806721,0.0026283675959823524,0.013751994743264807,0.2857142857142857,20.776206728425162,0.0007148168729173553,1.3807472073594291,0.42170460694972,16
167004,091234,0.0007509621702806721,0.013751994743264807,0.0026283675959823524,0.05460750853242321,20.776206728425162,0.0007148168729173553,1.0549815461890872,0.42170460694972,16
011009,011026,0.0015488594762038863,0.0037078757157608185,0.020182108326293063,0.4177215189873418,20.69761554312629,0.00147402672684797,1.6827307270048446,0.4683010474580121,33
011026,011009,0.0015488594762038863,0.020182108326293063,0.0037078757157608185,0.07674418604651163,20.69761554312629,0.00147402672684797,1.0791073386453978,0.4683010474580121,33
019015,061016,0.00023467567821271003,0.0006570918989955881,0.017272129916455457,0.35714285714285715,20.67740683229814,0.0002233263015662078,1.5286877979077362,0.36244234856262886,5
204082,065072,0.004177227072186238,0.007040270346381301,0.028865108420163335,0.5933333333333334,20.55538211382114,0.003974008905330681,2.388036618638943,0.5518553144335597,89
065072,204082,0.004177227072186238,0.028865108420163335,0.007040270346381301,0.14471544715447154,20.55538211382114,0.003974008905330681,1.160970026115923,0.5518553144335597,89
051096,012012,0.000281610813855252,0.00046935135642542006,0.02924058950530367,0.6,20.51942215088282,0.00026788670350825887,2.426898526236741,0.3695874710762261,6
143040,012012,0.000281610813855252,0.00046935135642542006,0.02924058950530367,0.6,20.51942215088282,0.00026788670350825887,2.426898526236741,0.3695874710762261,6
093045,087004,0.000281610813855252,0.0015488594762038863,0.008870740636440439,0.18181818181818182,20.496392496392495,0.0002678712831595544,1.211380205888795,0.3694501050983336,6
051180,012025,0.00037548108514033607,0.0018774054257016802,0.00980944334929128,0.2,20.388516746411486,0.00035706478297326335,1.237738195813386,0.38225639917762533,8
092001,167004,0.00032854594949779405,0.0011733783910635501,0.013751994743264807,0.28,20.36068259385666,0.00031240965603202757,1.36978889618991,0.37572224690460354,7
018086,016024,0.00023467567821271003,0.0032854594949779407,0.0035201351731906504,0.07142857142857142,20.291428571428572,0.00022311041668434498,1.0731321621211793,0.3601876641464843,5
016024,018086,0.00023467567821271003,0.0035201351731906504,0.0032854594949779407,0.06666666666666667,20.291428571428572,0.00022311041668434498,1.0679084362553808,0.3601876641464843,5
051173,012040,0.00023467567821271003,0.0013141837979911762,0.008823805500797897,0.17857142857142858,20.237462006079028,0.000223079575986936,1.2066492802598983,0.35986900674768996,5
031153,065072,0.00032854594949779405,0.000563221627710504,0.028865108420163335,0.5833333333333334,20.208943089430896,0.0003122884961493495,2.3307237397916083,0.3747896152298626,7
051106,032040,0.000563221627710504,0.0030507838167652306,0.009152351450295691,0.18461538461538463,20.171360946745562,0.0005352997820205942,1.2151905123722788,0.4015409159546659,12
032040,051106,0.000563221627710504,0.009152351450295691,0.0030507838167652306,0.06153846153846154,20.171360946745562,0.0005352997820205942,1.0623229352772174,0.4015409159546659,12
012055,012040,0.00037548108514033607,0.00211208110391439,0.008823805500797897,0.17777777777777778,20.147517730496457,0.000356844492277485,1.205484560877408,0.3807488182802166,8
202069,065072,0.0008448324415657561,0.0014549892049188023,0.028865108420163335,0.5806451612903226,20.115814319433515,0.0008028340204156076,2.3157832029980723,0.42415890291864766,18
018002,018071,0.0006101567633530461,0.005350605463249789,0.005679151412747583,0.11403508771929824,20.079599826011307,0.0005797698647773761,1.1223027399895722,0.4052671696026403,13
018071,018002,0.0006101567633530461,0.005679151412747583,0.005350605463249789,0.10743801652892562,20.079599826011307,0.0005797698647773761,1.1143757105458034,0.4052671696026403,13
201027,032040,0.00042241622078287804,0.0022998216464845582,0.009152351450295691,0.1836734693877551,20.06844583987441,0.0004013674448012537,1.2137883694733878,0.38601470166177115,9
031148,065072,0.000516286492067962,0.0008917675772082981,0.028865108420163335,0.5789473684210527,20.056996148908855,0.0004905455242662581,2.3064453675021124,0.39617359722884116,11
051147,065072,0.0007040270346381301,0.0012203135267060921,0.028865108420163335,0.5769230769230769,19.986866791744838,0.0006688025523831669,2.295409743734159,0.4126190578536721,15
018059,018073,0.000281610813855252,0.0016427297474889704,0.008589129822585187,0.17142857142857143,19.95878220140515,0.0002675011947906467,1.196530360558949,0.3661987671052643,6
204090,084099,0.00037548108514033607,0.0014549892049188023,0.012954097437341595,0.25806451612903225,19.921458625525947,0.0003566330132095377,1.330366216497496,0.3793182128661921,8
202069,084099,0.00037548108514033607,0.0014549892049188023,0.012954097437341595,0.25806451612903225,19.921458625525947,0.0003566330132095377,1.330366216497496,0.3793182128661921,8
041068,011105,0.000563221627710504,0.00211208110391439,0.013423448793767013,0.26666666666666666,19.865734265734268,0.0005348702151638263,1.3453316607357722,0.39950031129945707,12
011000,011026,0.0013141837979911762,0.0032854594949779407,0.020182108326293063,0.4,19.81953488372093,0.0012478762985618833,1.6330298194561783,0.45016961089953034,28
011026,011000,0.0013141837979911762,0.020182108326293063,0.0032854594949779407,0.06511627906976744,19.81953488372093,0.0012478762985618833,1.0661374438237798,0.45016961089953034,28
018018,018428,0.000281610813855252,0.0029099784098376045,0.004928189242466911,0.0967741935483871,19.636866359447,0.0002672698895600794,1.1016866476244116,0.3642097088010859,6
018428,018018,0.000281610813855252,0.004928189242466911,0.0029099784098376045,0.05714285714285714,19.636866359447,0.0002672698895600794,1.0575197198683541,0.3642097088010859,6
022179,126105,0.0006101567633530461,0.0013611189336337182,0.022857411057917956,0.4482758620689655,19.61183884443815,0.0005790451083882652,1.7710709424575237,0.40208267716408364,13
083116,018072,0.00037548108514033607,0.0015957946118464283,0.012015394724490754,0.23529411764705882,19.58272058823529,0.0003563069829797857,1.2919798684372046,0.3771438447626061,8
051004,012040,0.00023467567821271003,0.0013611189336337182,0.008823805500797897,0.1724137931034483,19.539618488628026,0.00022266542947887267,1.1976712350198693,0.3556701274157049,5
012037,167006,0.00046935135642542006,0.0047404486998967425,0.005068994649394537,0.09900990099009901,19.532453245324533,0.0004453220473299142,1.104264082861661,0.3877891085531813,10
167006,012037,0.00046935135642542006,0.005068994649394537,0.0047404486998967425,0.09259259259259259,19.532453245324533,0.0004453220473299142,1.0968166483715422,0.3877891085531813,10
032088,087002,0.000281610813855252,0.0023467567821271003,0.006148502769173003,0.12,19.516946564885494,0.000267181773281768,1.129376701398667,0.36346039931897023,6
126100,018073,0.000281610813855252,0.0016896648831315122,0.008589129822585187,0.16666666666666666,19.404371584699454,0.00026709806281737224,1.1896930442128977,0.36275278175163156,6
031045,204000,0.0013141837979911762,0.0045527081573265744,0.014878437998685816,0.28865979381443296,19.401216299717067,0.0012464466119462816,1.38488103643663,0.4469542706834638,28
204000,031045,0.0013141837979911762,0.014878437998685816,0.0045527081573265744,0.08832807570977919,19.401216299717067,0.0012464466119462816,1.0918920121596107,0.4469542706834638,28
142006,061016,0.00046935135642542006,0.0014080540692762602,0.017272129916455457,0.3333333333333333,19.29891304347826,0.0004450312636114867,1.4740918051253167,0.3862196505072105,10
051331,065072,0.00023467567821271003,0.00042241622078287804,0.028865108420163335,0.5555555555555556,19.24661246612466,0.0002224825882013766,2.1850535060546328,0.35386224193633153,5
091142,012012,0.00042241622078287804,0.0007509621702806721,0.02924058950530367,0.5625,19.236958266452646,0.00040045764422768894,2.218878652559306,0.38056836939344557,9
071115,018072,0.00042241622078287804,0.0018304702900591382,0.012015394724490754,0.23076923076923078,19.206129807692307,0.0004004223977163644,1.2843799868581622,0.38036194097821463,9
091042,204000,0.000281610813855252,0.0009856378484933823,0.014878437998685816,0.2857142857142857,19.20324470482199,0.00026694606223728515,1.3791701868018398,0.36147826921143206,6
051204,087004,0.00037548108514033607,0.002205951375199474,0.008870740636440439,0.1702127659574468,19.18811212428234,0.0003559126626343424,1.194437825386854,0.3745629056169418,8
202044,142003,0.00037548108514033607,0.004036421665258612,0.004881254106824369,0.09302325581395349,19.0572450805009,0.0003557782853099176,1.0971822070104242,0.37369523524935283,8
142003,202044,0.00037548108514033607,0.004881254106824369,0.004036421665258612,0.07692307692307693,19.0572450805009,0.0003557782853099176,1.0789605431959697,0.37369523524935283,8
022009,202022,0.001032572984135924,0.007087205482023843,0.007650427109734347,0.1456953642384106,19.04408239548206,0.000978352835183991,1.16158748454597,0.428575382015609,22
202022,022009,0.001032572984135924,0.007650427109734347,0.007087205482023843,0.13496932515337423,19.04408239548206,0.000978352835183991,1.147835358201632,0.428575382015609,22
014926,012012,0.00046935135642542006,0.0008448324415657561,0.02924058950530367,0.5555555555555556,18.999464954521134,0.00044464795780083235,2.184208673613067,0.38417924959200944,10
093055,012012,0.00023467567821271003,0.00042241622078287804,0.02924058950530367,0.5555555555555556,18.999464954521134,0.00022232397890041618,2.184208673613067,0.35231578057160945,5
083116,087037,0.00032854594949779405,0.0015957946118464283,0.010842016333427204,0.20588235294117646,18.989304812834224,0.00031124431825135996,1.2456063498023509,0.36702866185725846,7
011015,011030,0.00032854594949779405,0.0013611189336337182,0.012719421759128885,0.2413793103448276,18.9772235653391,0.00031123330371657105,1.3014153076811483,0.36694931652485596,7
012056,012040,0.00032854594949779405,0.0019712756969867645,0.008823805500797897,0.16666666666666666,18.888297872340427,0.00031115179615913305,1.1894114333990424,0.36636372525926486,7
016024,011105,0.0008917675772082981,0.0035201351731906504,0.013423448793767013,0.25333333333333335,18.872447552447554,0.0008445152229638352,1.3213078810797765,0.4183388570216844,19
011105,016024,0.0008917675772082981,0.013423448793767013,0.0035201351731906504,0.06643356643356643,18.872447552447554,0.0008445152229638352,1.0673904170054962,0.4183388570216844,19
092130,167004,0.00032854594949779405,0.0012672486623486342,0.013751994743264807,0.25925925925925924,18.85248388320061,0.00031111875255476626,1.3314348070965925,0.36612710473540977,7
204025,087004,0.00023467567821271003,0.0014080540692762602,0.008870740636440439,0.16666666666666666,18.788359788359788,0.00022218519576207578,1.1893551112362715,0.3509788305451115,5
092046,012025,0.00032854594949779405,0.0017835351544165962,0.00980944334929128,0.18421052631578946,18.778897003273734,0.000311050462439075,1.2137819726686108,0.36563950746791607,7
201017,204000,0.00023467567821271003,0.0008448324415657561,0.014878437998685816,0.2777777777777778,18.66982124079916,0.00022210589111159557,1.364014470463358,0.35022151293777626,5
167003,087037,0.0008448324415657561,0.004177227072186238,0.010842016333427204,0.20224719101123595,18.654020137166203,0.0007995428774206786,1.2399304302299294,0.41349742195666095,18
087037,167003,0.0008448324415657561,0.010842016333427204,0.004177227072186238,0.07792207792207792,18.654020137166203,0.0007995428774206786,1.0799768100766431,0.41349742195666095,18
