granularity,period,transactions,avg_basket_size,series_type,article_a,article_b,period_label,period_transaction_count,shared_transactions,joint_support,lift,balanced_confidence,jaccard_similarity,cosine_similarity
,,,,pair_affinity,031156,065072,full_history,21120.0,43.0,0.0020359848484848486,18.458536585365852,0.12374100719424459,0.06595092024539877,0.19385897145349795
,,,,pair_affinity,012062,014030,full_history,21120.0,42.0,0.0019886363636363634,63.170488534396796,0.3544303797468355,0.2153846153846154,0.3544335348244794
,,,,pair_affinity,031149,204082,full_history,21120.0,42.0,0.0019886363636363634,51.422608695652166,0.3169811320754717,0.18834080717488788,0.31978253480329
,,,,pair_affinity,072090,126105,full_history,21120.0,42.0,0.0019886363636363634,33.73032169746748,0.15526802218114605,0.0841683366733467,0.25899294253847244
,,,,pair_affinity,065072,072090,full_history,21120.0,42.0,0.0019886363636363634,26.710027100271,0.12556053811659193,0.06698564593301436,0.23047023921823756
,,,,pair_affinity,019056,019057,full_history,21120.0,41.0,0.0019412878787878787,502.85714285714295,0.9879518072289156,0.9761904761904762,0.9880235200593538
,,,,pair_affinity,012012,014024,full_history,21120.0,41.0,0.0019412878787878787,24.08008898776418,0.1209439528023599,0.06436420722135008,0.21620912300844314
,,,,pair_affinity,143121,143122,full_history,21120.0,40.0,0.001893939393939394,255.53539019963702,0.6956521739130435,0.5333333333333333,0.6956784760539649
,,,,pair_affinity,061016,092073,full_history,21120.0,40.0,0.001893939393939394,29.138067809471256,0.17937219730941703,0.09852216748768473,0.23491644150130264
,,,,pair_affinity,126105,202062,full_history,21120.0,40.0,0.001893939393939394,20.9000272135771,0.14035087719298245,0.07547169811320754,0.19895573596707147
,,,,pair_affinity,011014,011024,full_history,21120.0,40.0,0.001893939393939394,3.559300610912155,0.030546009927453228,0.015509887553315239,0.08210419990401881
,,,,pair_affinity,143121,143124,full_history,21120.0,39.0,0.001846590909090909,229.37343358395987,0.65,0.48148148148148145,0.6508140266182866
,,,,pair_affinity,018091,143122,full_history,21120.0,39.0,0.001846590909090909,182.06896551724137,0.5735294117647058,0.4020618556701031,0.5798335076138013
,,,,pair_affinity,014030,167005,full_history,21120.0,39.0,0.001846590909090909,82.12163509471586,0.3842364532019704,0.23780487804878048,0.3894163129679896
,,,,pair_affinity,022199,031156,full_history,21120.0,39.0,0.001846590909090909,59.172413793103445,0.30708661417322836,0.1813953488372093,0.3305559580151451
,,,,pair_affinity,012040,143022,full_history,21120.0,39.0,0.001846590909090909,43.378976195491894,0.26989619377162627,0.156,0.28302512801563445
,,,,pair_affinity,022199,129079,full_history,21120.0,39.0,0.001846590909090909,37.27396144447462,0.2591362126245847,0.14885496183206107,0.26235426116069066
,,,,pair_affinity,031156,126105,full_history,21120.0,39.0,0.001846590909090909,21.141683778234086,0.13756613756613756,0.07386363636363637,0.1975855284876952
,,,,pair_affinity,051085,061016,full_history,21120.0,39.0,0.001846590909090909,8.732917015659623,0.125,0.06666666666666667,0.12698868127105806
,,,,pair_affinity,011013,014012,full_history,21120.0,39.0,0.001846590909090909,6.875172154751472,0.08108108108108107,0.04225352112676056,0.11267488806029063
,,,,pair_affinity,011026,061016,full_history,21120.0,39.0,0.001846590909090909,5.219441100057031,0.09786700125470514,0.051451187335092345,0.09817419460276089
,,,,pair_affinity,018095,143121,full_history,21120.0,38.0,0.0017992424242424243,178.22784810126583,0.5588235294117647,0.3877551020408163,0.5662818251411854
,,,,pair_affinity,018091,143124,full_history,21120.0,38.0,0.0017992424242424243,163.3211233211233,0.5390070921985816,0.36893203883495146,0.542083290513823
,,,,pair_affinity,142003,142004,full_history,21120.0,38.0,0.0017992424242424243,128.61538461538464,0.46341463414634143,0.30158730158730157,0.48105119936474167
,,,,pair_affinity,022043,201026,full_history,21120.0,38.0,0.0017992424242424243,35.55083056478406,0.23750000000000002,0.1347517730496454,0.2529121637430943
,,,,pair_affinity,011024,014014,full_history,21120.0,38.0,0.0017992424242424243,18.44032902899683,0.1364452423698384,0.07321772639691715,0.18214999946736263
,,,,pair_affinity,143123,143125,full_history,21120.0,37.0,0.0017518939393939394,294.88301886792453,0.7184466019417476,0.5606060606060606,0.7187515381443754
,,,,pair_affinity,091045,093002,full_history,21120.0,37.0,0.0017518939393939394,278.48895224518884,0.6915887850467289,0.5285714285714286,0.6984862973792074
,,,,pair_affinity,018092,143121,full_history,21120.0,37.0,0.0017518939393939394,161.2879256965944,0.5211267605633803,0.3523809523809524,0.5315631096354259
,,,,pair_affinity,018072,018076,full_history,21120.0,37.0,0.0017518939393939394,10.261447349414993,0.1335740072202166,0.07156673114119923,0.13407821381883833
,,,,pair_affinity,011024,014012,full_history,21120.0,37.0,0.0017518939393939394,10.200234956272027,0.08140814081408142,0.04243119266055046,0.1336777086887981
,,,,pair_affinity,014014,061016,full_history,21120.0,37.0,0.0017518939393939394,4.598842991743222,0.08915662650602409,0.04665825977301387,0.08975903946377346
,,,,pair_affinity,018000,167004,full_history,21120.0,37.0,0.0017518939393939394,2.916256157635468,0.06095551894563426,0.03143585386576041,0.07147706966770416
,,,,pair_affinity,012054,012056,full_history,21120.0,36.0,0.0017045454545454545,476.390977443609,0.8999999999999999,0.8181818181818182,0.901127113779166
,,,,pair_affinity,012054,012055,full_history,21120.0,36.0,0.0017045454545454545,444.6315789473684,0.8674698795180724,0.7659574468085106,0.870571500132014
,,,,pair_affinity,143123,143124,full_history,21120.0,36.0,0.0017045454545454545,227.70889487870616,0.6206896551724138,0.45,0.6230089579813981
,,,,pair_affinity,018094,143125,full_history,21120.0,36.0,0.0017045454545454545,194.95384615384614,0.5625,0.391304347826087,0.5764613536983137
,,,,pair_affinity,012040,014024,full_history,21120.0,36.0,0.0017045454545454545,69.72853998532648,0.2926829268292683,0.17142857142857143,0.34475421082864127
,,,,pair_affinity,012040,167006,full_history,21120.0,36.0,0.0017045454545454545,37.44680851063829,0.24324324324324326,0.13846153846153847,0.2526455763199557
,,,,pair_affinity,012012,063014,full_history,21120.0,36.0,0.0017045454545454545,9.732718894009215,0.096514745308311,0.05070422535211268,0.12880163722232754
,,,,pair_affinity,011105,016010,full_history,21120.0,36.0,0.0017045454545454545,9.262932189761457,0.1256544502617801,0.0670391061452514,0.12565464161669743
,,,,pair_affinity,014012,051085,full_history,21120.0,36.0,0.0017045454545454545,3.6299921224129283,0.06716417910447761,0.03474903474903475,0.07866057826061772
,,,,pair_affinity,012055,012056,full_history,21120.0,35.0,0.0016571969696969697,391.1111111111112,0.8045977011494253,0.6730769230769231,0.8050764858994133
,,,,pair_affinity,018093,143123,full_history,21120.0,35.0,0.0016571969696969697,199.24528301886792,0.5691056910569106,0.3977272727272727,0.5746204653902287
,,,,pair_affinity,201026,201027,full_history,21120.0,35.0,0.0016571969696969697,143.6734693877551,0.45454545454545453,0.29411764705882354,0.4879500364742666
,,,,pair_affinity,142003,142008,full_history,21120.0,35.0,0.0016571969696969697,112.82051282051283,0.41916167664670667,0.26515151515151514,0.43239543471897574
,,,,pair_affinity,012040,018000,full_history,21120.0,35.0,0.0016571969696969697,4.255319148936171,0.06294964028776978,0.032497678737233054,0.08397560359241552
,,,,pair_affinity,017017,017019,full_history,21120.0,34.0,0.0016098484848484848,569.9047619047619,0.9577464788732394,0.918918918918919,0.9578414886923188
,,,,pair_affinity,018094,143124,full_history,21120.0,34.0,0.0016098484848484848,146.12942612942612,0.4822695035460994,0.3177570093457944,0.48502189151236796
,,,,pair_affinity,012012,087004,full_history,21120.0,34.0,0.0016098484848484848,6.12800819252432,0.08405438813349815,0.04387096774193548,0.09932353549826134
,,,,pair_affinity,017017,017018,full_history,21120.0,33.0,0.0015625,553.1428571428572,0.9295774647887325,0.868421052631579,0.9296696802013682
,,,,pair_affinity,131142,131143,full_history,21120.0,33.0,0.0015625,538.1930501930502,0.9166666666666667,0.8461538461538461,0.9170205237216019
,,,,pair_affinity,017018,017019,full_history,21120.0,33.0,0.0015625,537.7777777777778,0.9166666666666665,0.8461538461538461,0.9166666666666666
,,,,pair_affinity,143124,143125,full_history,21120.0,33.0,0.0015625,221.25714285714287,0.584070796460177,0.4125,0.5879747322073337
,,,,pair_affinity,142002,142003,full_history,21120.0,33.0,0.0015625,167.53846153846155,0.45833333333333326,0.2972972972972973,0.5116432801804849
,,,,pair_affinity,167002,167005,full_history,21120.0,33.0,0.0015625,167.33733493397358,0.49253731343283585,0.32673267326732675,0.5113360791439753
,,,,pair_affinity,126105,131142,full_history,21120.0,33.0,0.0015625,38.679171985126814,0.12595419847328246,0.06720977596741344,0.24583776403709953
,,,,pair_affinity,011009,011026,full_history,21120.0,33.0,0.0015625,20.51692670002944,0.12966601178781925,0.06932773109243698,0.17904663629567577
,,,,pair_affinity,143121,143125,full_history,21120.0,32.0,0.0015151515151515152,237.13684210526316,0.5981308411214953,0.4266666666666667,0.5994149194122842
,,,,pair_affinity,018091,143125,full_history,21120.0,32.0,0.0015151515151515152,173.29230769230767,0.5,0.3333333333333333,0.5124100921762789
,,,,pair_affinity,018092,143123,full_history,21120.0,32.0,0.0015151515151515152,150.01997780244173,0.463768115942029,0.3018867924528302,0.4767630403778865
,,,,pair_affinity,012019,167006,full_history,21120.0,32.0,0.0015151515151515152,32.93567251461988,0.21476510067114093,0.12030075187969924,0.22338875108890427
,,,,pair_affinity,065072,131142,full_history,21120.0,32.0,0.0015151515151515152,29.700725115359262,0.09815950920245399,0.05161290322580645,0.2121346239057529
,,,,pair_affinity,011104,016010,full_history,21120.0,32.0,0.0015151515151515152,5.620150848627476,0.0906515580736544,0.04747774480712166,0.09227881703662004
,,,,pair_affinity,011009,011014,full_history,21120.0,32.0,0.0015151515151515152,3.3880937460834692,0.02457757296466974,0.012441679626749611,0.07164827543530787
,,,,pair_affinity,016010,018000,full_history,21120.0,32.0,0.0015151515151515152,2.5485316077650575,0.05284888521882741,0.02714164546225615,0.06214025689451849
,,,,pair_affinity,092046,093010,full_history,21120.0,31.0,0.0014678030303030302,393.2252252252252,0.7560975609756097,0.6078431372549019,0.7597217761636014
,,,,pair_affinity,018093,143121,full_history,21120.0,31.0,0.0014678030303030302,164.09022556390974,0.4881889763779528,0.3229166666666667,0.49076687981751027
,,,,pair_affinity,018092,143125,full_history,21120.0,31.0,0.0014678030303030302,154.05176470588233,0.4592592592592592,0.2980769230769231,0.4755182930853697
,,,,pair_affinity,018093,143124,full_history,21120.0,31.0,0.0014678030303030302,148.46258503401359,0.4661654135338345,0.30392156862745096,0.4668124165010465
,,,,pair_affinity,014000,167005,full_history,21120.0,31.0,0.0014678030303030302,100.03361344537815,0.382716049382716,0.2366412213740458,0.38318356038234214
,,,,pair_affinity,012017,012025,full_history,21120.0,31.0,0.0014678030303030302,21.754385964912284,0.17563739376770537,0.09627329192546584,0.17869290316540262
,,,,pair_affinity,051085,051086,full_history,21120.0,31.0,0.0014678030303030302,21.407971749010887,0.16489361702127658,0.08985507246376812,0.177264451613514
,,,,pair_affinity,012040,012053,full_history,21120.0,31.0,0.0014678030303030302,18.138297872340424,0.1631578947368421,0.08882521489971347,0.16316693470663804
,,,,pair_affinity,087004,167004,full_history,21120.0,31.0,0.0014678030303030302,11.94526546250684,0.1294363256784969,0.06919642857142858,0.13241335598662876
,,,,pair_affinity,014014,051085,full_history,21120.0,31.0,0.0014678030303030302,5.502264877175584,0.08611111111111111,0.04499274310595065,0.08986790895669183
,,,,pair_affinity,011026,016010,full_history,21120.0,31.0,0.0014678030303030302,5.305242686978364,0.08647140864714088,0.04518950437317784,0.08824427059271234
,,,,pair_affinity,014014,167004,full_history,21120.0,31.0,0.0014678030303030302,4.876145080807328,0.08233731739707836,0.04293628808864266,0.08460035771677453
,,,,pair_affinity,012019,018000,full_history,21120.0,31.0,0.0014678030303030302,3.7293233082706765,0.05565529622980251,0.028624192059095107,0.07398589090400562
,,,,pair_affinity,012012,014014,full_history,21120.0,31.0,0.0014678030303030302,2.280777537796976,0.05724838411819021,0.029467680608365018,0.057859590228634405
,,,,pair_affinity,015168,017018,full_history,21120.0,30.0,0.0014204545454545455,409.30232558139534,0.759493670886076,0.6122448979591837,0.7624928516630234
,,,,pair_affinity,015168,017019,full_history,21120.0,30.0,0.0014204545454545455,409.30232558139534,0.759493670886076,0.6122448979591837,0.7624928516630234
,,,,pair_affinity,143122,143123,full_history,21120.0,30.0,0.0014204545454545455,206.11581001951853,0.5405405405405406,0.37037037037037035,0.5410897700310648
,,,,pair_affinity,169003,192032,full_history,21120.0,30.0,0.0014204545454545455,183.33333333333337,0.5,0.3333333333333333,0.5103103630798288
,,,,pair_affinity,202068,204096,full_history,21120.0,30.0,0.0014204545454545455,142.2222222222222,0.35714285714285715,0.21739130434782608,0.44946657497549475
,,,,pair_affinity,126105,131143,full_history,21120.0,30.0,0.0014204545454545455,37.17219125843356,0.11494252873563217,0.06097560975609756,0.22978556968954264
,,,,pair_affinity,012019,143022,full_history,21120.0,30.0,0.0014204545454545455,33.01719645648776,0.20618556701030927,0.11494252873563218,0.21656275484206358
,,,,pair_affinity,011024,011026,full_history,21120.0,30.0,0.0014204545454545455,15.675408213755569,0.11450381679389311,0.06072874493927125,0.14921864779270924
,,,,pair_affinity,011009,014012,full_history,21120.0,30.0,0.0014204545454545455,9.84080142890425,0.06711409395973154,0.034722222222222224,0.11823033079799204
,,,,pair_affinity,019055,019057,full_history,21120.0,29.0,0.0013731060606060606,481.88827694728565,0.8055555555555554,0.6744186046511628,0.8134394345071608
,,,,pair_affinity,019055,019056,full_history,21120.0,29.0,0.0013731060606060606,470.4147465437789,0.7945205479452053,0.6590909090909091,0.8036972934368553
,,,,pair_affinity,143121,143123,full_history,21120.0,29.0,0.0013731060606060606,202.74081429990068,0.5272727272727272,0.35802469135802467,0.5276216834507482
,,,,pair_affinity,018094,143121,full_history,21120.0,29.0,0.0013731060606060606,137.75978407557355,0.42962962962962964,0.27358490566037735,0.43492389497698597
,,,,pair_affinity,018094,143122,full_history,21120.0,29.0,0.0013731060606060606,135.3846153846154,0.42647058823529405,0.27102803738317754,0.43115824925128815
,,,,pair_affinity,012019,014024,full_history,21120.0,29.0,0.0013731060606060606,55.57894736842105,0.23387096774193544,0.1324200913242009,0.27625312572654126
,,,,pair_affinity,061016,126100,full_history,21120.0,29.0,0.0013731060606060606,49.08478922904312,0.14463840399002495,0.07795698924731183,0.2596124449520288
,,,,pair_affinity,072090,084099,full_history,21120.0,29.0,0.0013731060606060606,41.095008051529796,0.17575757575757575,0.09634551495016612,0.23754537380511206
,,,,pair_affinity,201026,202022,full_history,21120.0,29.0,0.0013731060606060606,35.786152497808935,0.2164179104477612,0.12133891213389121,0.22167133978147505
,,,,pair_affinity,129079,202068,full_history,21120.0,29.0,0.0013731060606060606,35.723534558180226,0.2213740458015267,0.12446351931330472,0.221477316689785
,,,,pair_affinity,061012,061016,full_history,21120.0,29.0,0.0013731060606060606,29.80147917477618,0.13711583924349882,0.07360406091370558,0.20228838738274244
,,,,pair_affinity,065072,131143,full_history,21120.0,29.0,0.0013731060606060606,28.454355400696862,0.08923076923076924,0.04669887278582931,0.19766347121138914
,,,,pair_affinity,012019,063014,full_history,21120.0,29.0,0.0013731060606060606,25.58395989974937,0.18354430379746833,0.10104529616724739,0.18742862746295796
,,,,pair_affinity,011000,014012,full_history,21120.0,29.0,0.0013731060606060606,10.735845749342682,0.06553672316384182,0.03387850467289719,0.12141439315070619
,,,,pair_affinity,018000,051085,full_history,21120.0,29.0,0.0013731060606060606,2.5792106725958863,0.04911092294665537,0.025173611111111112,0.05951075370150546
,,,,pair_affinity,011014,015171,full_history,21120.0,29.0,0.0013731060606060606,1.3041200894282978,0.021394319439321286,0.01081282624906786,0.042316606652142055
,,,,pair_affinity,013072,013073,full_history,21120.0,28.0,0.0013257575757575758,704.0,0.9655172413793105,0.9333333333333333,0.9660917830792959
,,,,pair_affinity,124290,133236,full_history,21120.0,28.0,0.0013257575757575758,679.7241379310345,0.9491525423728815,0.9032258064516129,0.9492889050691345
,,,,pair_affinity,015168,017017,full_history,21120.0,28.0,0.0013257575757575758,392.9302325581395,0.717948717948718,0.56,0.7217549671170539
,,,,pair_affinity,143122,143125,full_history,21120.0,28.0,0.0013257575757575758,203.91724137931035,0.5185185185185186,0.35,0.5199469468957453
,,,,pair_affinity,012010,012037,full_history,21120.0,28.0,0.0013257575757575758,184.8,0.4242424242424243,0.2692307692307692,0.49497474683058323
,,,,pair_affinity,041068,092073,full_history,21120.0,28.0,0.0013257575757575758,166.34599156118148,0.45161290322580644,0.2916666666666667,0.46961096506485245
,,,,pair_affinity,018091,143123,full_history,21120.0,28.0,0.0013257575757575758,143.04789550072567,0.42748091603053434,0.27184466019417475,0.4354845934775019
,,,,pair_affinity,202069,204082,full_history,21120.0,28.0,0.0013257575757575758,127.17419354838712,0.3093922651933702,0.1830065359477124,0.4106119220597892
,,,,pair_affinity,012010,012040,full_history,21120.0,28.0,0.0013257575757575758,98.29787234042553,0.2545454545454545,0.14583333333333334,0.36099743619057767
