transaction_id,propietario,owner_name,lineas_transaccion,metros_actuales,metros_contrafactuales,ahorro_metros,ahorro_pct,unidad_analisis,escenario
SGP202624709|29,29,MAHOU FUTBOL,1,231.0,24.4,206.6,0.894372,transaccion,B_base_recomendado
SGP202624710|29,29,MAHOU FUTBOL,1,231.0,24.4,206.6,0.894372,transaccion,B_base_recomendado
SGP202624711|29,29,MAHOU FUTBOL,2,163.8,24.4,139.4,0.851038,transaccion,B_base_recomendado
SGP202624715|4,4,NOMBRE,3,485.4,57.6,427.8,0.881335,transaccion,B_base_recomendado
SGP202624716|23,23,MAHOU-MARKETING OCIO,2,231.0,43.6,187.4,0.811255,transaccion,B_base_recomendado
SGP202624717|29,29,MAHOU FUTBOL,2,231.0,24.4,206.6,0.894372,transaccion,B_base_recomendado
SGP202624718|29,29,MAHOU FUTBOL,1,163.8,24.4,139.4,0.851038,transaccion,B_base_recomendado
SGP202624719|29,29,MAHOU FUTBOL,1,163.8,24.4,139.4,0.851038,transaccion,B_base_recomendado
SGP202624720|29,29,MAHOU FUTBOL,1,163.8,24.4,139.4,0.851038,transaccion,B_base_recomendado
SGP202624721|29,29,MAHOU FUTBOL,1,163.8,24.4,139.4,0.851038,transaccion,B_base_recomendado
SGP202624722|29,29,MAHOU FUTBOL,1,163.8,24.4,139.4,0.851038,transaccion,B_base_recomendado
SGP202624724|82,82,BRUTUS DESARROLLO COMERCIAL,2,337.6,195.2,142.4,0.421801,transaccion,B_base_recomendado
SGP202624725|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624726|29,29,MAHOU FUTBOL,1,163.8,24.4,139.4,0.851038,transaccion,B_base_recomendado
SGP202624727|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624728|29,29,MAHOU FUTBOL,1,231.0,24.4,206.6,0.894372,transaccion,B_base_recomendado
SGP202624729|29,29,MAHOU FUTBOL,1,231.0,24.4,206.6,0.894372,transaccion,B_base_recomendado
SGP202624730|29,29,MAHOU FUTBOL,2,231.0,24.4,206.6,0.894372,transaccion,B_base_recomendado
SGP202624731|29,29,MAHOU FUTBOL,1,231.0,24.4,206.6,0.894372,transaccion,B_base_recomendado
SGP202624732|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624733|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624734|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624735|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624736|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624737|4,4,NOMBRE,3,355.8,38.4,317.4,0.892074,transaccion,B_base_recomendado
SGP202624738|4,4,NOMBRE,1,346.2,7.2,339.0,0.979203,transaccion,B_base_recomendado
SGP202624739|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624740|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624741|29,29,MAHOU FUTBOL,4,233.4,26.8,206.6,0.885176,transaccion,B_base_recomendado
SGP202624742|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624743|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624744|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624745|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624746|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624747|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624748|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624749|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624750|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624751|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624752|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624753|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624754|96,96,NOMBRE,3,231.0,41.2,189.8,0.821645,transaccion,B_base_recomendado
SGP202624755|4,4,NOMBRE,1,135.0,16.8,118.2,0.875556,transaccion,B_base_recomendado
SGP202624756|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624757|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624758|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624759|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624760|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624761|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624762|5,5,NOMBRE,2,383.2,59.4,323.8,0.84499,transaccion,B_base_recomendado
SGP202624763|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624764|30,30,EVENTOS COMERCIALES,6,646.2,43.6,602.6,0.932529,transaccion,B_base_recomendado
SGP202624765|4,4,NOMBRE,5,479.6,60.0,419.6,0.874896,transaccion,B_base_recomendado
SGP202624766|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624767|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624768|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624769|40,40,,1,299.6,299.6,0.0,0.0,transaccion,B_base_recomendado
SGP202624771|3,3,ALHAMBRA,2,420.6,38.4,382.2,0.908702,transaccion,B_base_recomendado
SGP202624774|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624775|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624776|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624777|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624778|4,4,NOMBRE,1,135.0,16.8,118.2,0.875556,transaccion,B_base_recomendado
SGP202624779|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624780|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624781|4,4,NOMBRE,4,250.2,72.0,178.2,0.71223,transaccion,B_base_recomendado
SGP202624782|5,5,NOMBRE,6,236.0,35.4,200.6,0.85,transaccion,B_base_recomendado
SGP202624784|6,6,CRAFT,1,261.4,35.4,226.0,0.864575,transaccion,B_base_recomendado
SGP202624785|30,30,EVENTOS COMERCIALES,1,203.6,53.2,150.4,0.738703,transaccion,B_base_recomendado
SGP202624786|4,4,NOMBRE,5,336.6,69.6,267.0,0.793226,transaccion,B_base_recomendado
SGP202624787|96,96,NOMBRE,1,130.2,24.4,105.8,0.812596,transaccion,B_base_recomendado
SGP202624788|29,29,MAHOU FUTBOL,1,144.6,50.8,93.8,0.648686,transaccion,B_base_recomendado
SGP202624791|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624792|96,96,NOMBRE,1,294.4,77.2,217.2,0.737772,transaccion,B_base_recomendado
SGP202624793|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624794|29,29,MAHOU FUTBOL,1,229.6,36.4,193.2,0.841463,transaccion,B_base_recomendado
SGP202624795|89,89,BRAND MANAGEMENT MERCADO,5,283.8,195.2,88.6,0.312192,transaccion,B_base_recomendado
SGP202624796|5,5,NOMBRE,3,281.6,37.8,243.8,0.865767,transaccion,B_base_recomendado
SGP202624797|5,5,NOMBRE,3,281.6,37.8,243.8,0.865767,transaccion,B_base_recomendado
SGP202624798|5,5,NOMBRE,1,267.2,35.4,231.8,0.867515,transaccion,B_base_recomendado
SGP202624800|23,23,MAHOU-MARKETING OCIO,1,144.6,15.8,128.8,0.890733,transaccion,B_base_recomendado
SGP202624801|5,5,NOMBRE,1,276.8,35.4,241.4,0.87211,transaccion,B_base_recomendado
SGP202624802|4,4,NOMBRE,1,471.4,76.8,394.6,0.837081,transaccion,B_base_recomendado
SGP202624803|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624804|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624805|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624806|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624807|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624808|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624809|23,23,MAHOU-MARKETING OCIO,3,262.2,27.8,234.4,0.893974,transaccion,B_base_recomendado
SGP202624809|89,89,BRAND MANAGEMENT MERCADO,1,178.2,190.4,-12.2,-0.068462,transaccion,B_base_recomendado
SGP202624810|23,23,MAHOU-MARKETING OCIO,3,262.2,27.8,234.4,0.893974,transaccion,B_base_recomendado
SGP202624810|89,89,BRAND MANAGEMENT MERCADO,1,178.2,190.4,-12.2,-0.068462,transaccion,B_base_recomendado
SGP202624811|40,40,,1,304.4,304.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624812|40,40,,2,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624813|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624814|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624815|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624816|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624818|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624819|4,4,NOMBRE,2,415.2,79.2,336.0,0.809249,transaccion,B_base_recomendado
SGP202624820|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624821|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624822|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624826|23,23,MAHOU-MARKETING OCIO,2,123.0,15.8,107.2,0.871545,transaccion,B_base_recomendado
SGP202624827|12,12,ESPACIOS CERVECERAS,1,51.8,68.4,-16.6,-0.320463,transaccion,B_base_recomendado
SGP202624828|4,4,NOMBRE,1,336.6,7.2,329.4,0.97861,transaccion,B_base_recomendado
SGP202624829|4,4,NOMBRE,1,223.8,2.4,221.4,0.989276,transaccion,B_base_recomendado
SGP202624831|89,89,BRAND MANAGEMENT MERCADO,1,178.2,190.4,-12.2,-0.068462,transaccion,B_base_recomendado
SGP202624832|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624833|82,82,BRUTUS DESARROLLO COMERCIAL,3,311.2,197.6,113.6,0.365039,transaccion,B_base_recomendado
SGP202624834|5,5,NOMBRE,9,465.0,83.4,381.6,0.820645,transaccion,B_base_recomendado
SGP202624836|23,23,MAHOU-MARKETING OCIO,36,705.6,125.6,580.0,0.821995,transaccion,B_base_recomendado
SGP202624838|3,3,ALHAMBRA,1,122.6,4.8,117.8,0.960848,transaccion,B_base_recomendado
SGP202624839|30,30,EVENTOS COMERCIALES,2,183.0,29.2,153.8,0.840437,transaccion,B_base_recomendado
SGP202624840|5,5,NOMBRE,1,250.4,35.4,215.0,0.858626,transaccion,B_base_recomendado
SGP202624840|79,79,NOMBRE,1,399.8,59.8,340.0,0.850425,transaccion,B_base_recomendado
SGP202624841|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624842|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624843|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624844|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624845|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624846|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624847|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624848|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624849|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624850|96,96,NOMBRE,3,318.4,72.4,246.0,0.772613,transaccion,B_base_recomendado
SGP202624851|4,4,NOMBRE,1,485.4,24.0,461.4,0.950556,transaccion,B_base_recomendado
SGP202624852|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624853|40,40,,2,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624854|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624856|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624857|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624858|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624859|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624860|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624861|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624862|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624863|23,23,MAHOU-MARKETING OCIO,1,120.6,18.2,102.4,0.849088,transaccion,B_base_recomendado
SGP202624864|40,40,,1,318.8,318.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624865|23,23,MAHOU-MARKETING OCIO,2,120.6,18.2,102.4,0.849088,transaccion,B_base_recomendado
SGP202624866|23,23,MAHOU-MARKETING OCIO,2,123.0,18.2,104.8,0.852033,transaccion,B_base_recomendado
SGP202624867|23,23,MAHOU-MARKETING OCIO,1,120.6,13.4,107.2,0.888889,transaccion,B_base_recomendado
SGP202624868|23,23,MAHOU-MARKETING OCIO,1,120.6,13.4,107.2,0.888889,transaccion,B_base_recomendado
SGP202624869|82,82,BRUTUS DESARROLLO COMERCIAL,1,412.0,209.6,202.4,0.491262,transaccion,B_base_recomendado
SGP202624870|82,82,BRUTUS DESARROLLO COMERCIAL,2,169.6,200.0,-30.4,-0.179245,transaccion,B_base_recomendado
SGP202624871|6,6,CRAFT,1,252.8,35.4,217.4,0.859968,transaccion,B_base_recomendado
SGP202624872|6,6,CRAFT,2,261.4,35.4,226.0,0.864575,transaccion,B_base_recomendado
SGP202624873|29,29,MAHOU FUTBOL,1,163.8,24.4,139.4,0.851038,transaccion,B_base_recomendado
SGP202624874|23,23,MAHOU-MARKETING OCIO,1,120.6,13.4,107.2,0.888889,transaccion,B_base_recomendado
SGP202624875|23,23,MAHOU-MARKETING OCIO,1,120.6,18.2,102.4,0.849088,transaccion,B_base_recomendado
SGP202624876|23,23,MAHOU-MARKETING OCIO,1,120.6,18.2,102.4,0.849088,transaccion,B_base_recomendado
SGP202624877|4,4,NOMBRE,1,228.6,33.6,195.0,0.853018,transaccion,B_base_recomendado
SGP202624878|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624880|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624881|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624882|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624883|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624884|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624885|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624886|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624887|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624888|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624889|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624892|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624893|3,3,ALHAMBRA,2,127.8,7.2,120.6,0.943662,transaccion,B_base_recomendado
SGP202624894|3,3,ALHAMBRA,1,113.4,4.8,108.6,0.957672,transaccion,B_base_recomendado
SGP202624895|3,3,ALHAMBRA,1,127.8,7.2,120.6,0.943662,transaccion,B_base_recomendado
SGP202624896|3,3,ALHAMBRA,1,127.8,7.2,120.6,0.943662,transaccion,B_base_recomendado
SGP202624897|3,3,ALHAMBRA,1,127.8,7.2,120.6,0.943662,transaccion,B_base_recomendado
SGP202624898|3,3,ALHAMBRA,1,127.8,7.2,120.6,0.943662,transaccion,B_base_recomendado
SGP202624899|3,3,ALHAMBRA,1,127.8,7.2,120.6,0.943662,transaccion,B_base_recomendado
SGP202624900|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624901|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624902|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624903|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624904|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624905|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624906|82,82,BRUTUS DESARROLLO COMERCIAL,1,243.0,204.8,38.2,0.157202,transaccion,B_base_recomendado
SGP202624907|96,96,NOMBRE,1,224.0,26.8,197.2,0.880357,transaccion,B_base_recomendado
SGP202624908|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624909|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624910|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624911|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624912|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624913|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624914|3,3,ALHAMBRA,1,211.8,4.8,207.0,0.977337,transaccion,B_base_recomendado
SGP202624915|6,6,CRAFT,1,64.6,35.4,29.2,0.452012,transaccion,B_base_recomendado
SGP202624916|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624917|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624918|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624919|3,3,ALHAMBRA,2,113.4,19.2,94.2,0.830688,transaccion,B_base_recomendado
SGP202624920|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624921|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624922|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624923|29,29,MAHOU FUTBOL,2,166.2,34.0,132.2,0.795427,transaccion,B_base_recomendado
SGP202624924|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624925|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624926|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624927|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624928|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624929|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624930|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624931|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624932|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624933|40,40,,1,309.2,309.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624934|3,3,ALHAMBRA,1,122.6,4.8,117.8,0.960848,transaccion,B_base_recomendado
SGP202624935|5,5,NOMBRE,8,276.8,35.4,241.4,0.87211,transaccion,B_base_recomendado
SGP202624936|6,6,CRAFT,1,212.4,40.2,172.2,0.810734,transaccion,B_base_recomendado
SGP202624937|23,23,MAHOU-MARKETING OCIO,5,494.0,143.4,350.6,0.709717,transaccion,B_base_recomendado
SGP202624937|89,89,BRAND MANAGEMENT MERCADO,1,202.2,190.4,11.8,0.058358,transaccion,B_base_recomendado
SGP202624938|29,29,MAHOU FUTBOL,3,279.0,41.2,237.8,0.85233,transaccion,B_base_recomendado
SGP202624938|62,62,MAHOU JOVEN,2,137.4,192.8,-55.4,-0.403202,transaccion,B_base_recomendado
SGP202624938|89,89,BRAND MANAGEMENT MERCADO,6,240.6,195.2,45.4,0.188695,transaccion,B_base_recomendado
SGP202624939|30,30,EVENTOS COMERCIALES,6,318.8,113.2,205.6,0.644918,transaccion,B_base_recomendado
SGP202624940|3,3,ALHAMBRA,1,70.8,7.2,63.6,0.898305,transaccion,B_base_recomendado
SGP202624942|3,3,ALHAMBRA,1,130.2,12.0,118.2,0.907834,transaccion,B_base_recomendado
SGP202624944|3,3,ALHAMBRA,3,214.2,81.6,132.6,0.619048,transaccion,B_base_recomendado
SGP202624945|23,23,MAHOU-MARKETING OCIO,2,391.2,86.8,304.4,0.778119,transaccion,B_base_recomendado
SGP202624946|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624947|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624948|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624949|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624950|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624951|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624952|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624953|3,3,ALHAMBRA,1,130.2,12.0,118.2,0.907834,transaccion,B_base_recomendado
SGP202624954|3,3,ALHAMBRA,1,130.2,12.0,118.2,0.907834,transaccion,B_base_recomendado
SGP202624955|3,3,ALHAMBRA,2,130.2,12.0,118.2,0.907834,transaccion,B_base_recomendado
SGP202624956|3,3,ALHAMBRA,1,125.4,12.0,113.4,0.904306,transaccion,B_base_recomendado
SGP202624957|3,3,ALHAMBRA,1,125.4,12.0,113.4,0.904306,transaccion,B_base_recomendado
SGP202624958|5,5,NOMBRE,1,269.4,37.8,231.6,0.859688,transaccion,B_base_recomendado
SGP202624958|79,79,NOMBRE,1,271.8,59.8,212.0,0.779985,transaccion,B_base_recomendado
SGP202624959|3,3,ALHAMBRA,2,132.6,19.2,113.4,0.855204,transaccion,B_base_recomendado
SGP202624960|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624962|30,30,EVENTOS COMERCIALES,2,163.8,24.4,139.4,0.851038,transaccion,B_base_recomendado
SGP202624962|4,4,NOMBRE,1,427.8,7.2,420.6,0.98317,transaccion,B_base_recomendado
SGP202624963|82,82,BRUTUS DESARROLLO COMERCIAL,2,263.2,200.0,63.2,0.240122,transaccion,B_base_recomendado
SGP202624964|82,82,BRUTUS DESARROLLO COMERCIAL,1,120.2,200.0,-79.8,-0.663894,transaccion,B_base_recomendado
SGP202624965|82,82,BRUTUS DESARROLLO COMERCIAL,2,263.2,200.0,63.2,0.240122,transaccion,B_base_recomendado
SGP202624967|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624968|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624969|6,6,CRAFT,4,440.8,37.8,403.0,0.914247,transaccion,B_base_recomendado
SGP202624970|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624971|4,4,NOMBRE,3,353.0,79.2,273.8,0.775637,transaccion,B_base_recomendado
SGP202624972|6,6,CRAFT,1,150.4,37.8,112.6,0.74867,transaccion,B_base_recomendado
SGP202624973|40,40,,1,338.0,338.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624974|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624975|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624976|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624977|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624978|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624979|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624980|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624981|90,90,HUB CONTENIDO & ACTIVACIÓN,2,310.2,190.4,119.8,0.386202,transaccion,B_base_recomendado
SGP202624982|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624983|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624984|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624985|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624986|4,4,NOMBRE,1,427.8,7.2,420.6,0.98317,transaccion,B_base_recomendado
SGP202624987|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624988|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624989|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624990|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624991|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624992|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624993|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624994|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624995|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624997|4,4,NOMBRE,1,427.8,7.2,420.6,0.98317,transaccion,B_base_recomendado
SGP202624998|3,3,ALHAMBRA,4,307.8,108.0,199.8,0.649123,transaccion,B_base_recomendado
SGP202624999|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625002|90,90,HUB CONTENIDO & ACTIVACIÓN,2,310.2,190.4,119.8,0.386202,transaccion,B_base_recomendado
SGP202625003|90,90,HUB CONTENIDO & ACTIVACIÓN,2,310.2,190.4,119.8,0.386202,transaccion,B_base_recomendado
SGP202625004|90,90,HUB CONTENIDO & ACTIVACIÓN,2,310.2,190.4,119.8,0.386202,transaccion,B_base_recomendado
SGP202625005|90,90,HUB CONTENIDO & ACTIVACIÓN,2,310.2,190.4,119.8,0.386202,transaccion,B_base_recomendado
SGP202625006|90,90,HUB CONTENIDO & ACTIVACIÓN,2,310.2,190.4,119.8,0.386202,transaccion,B_base_recomendado
SGP202625007|23,23,MAHOU-MARKETING OCIO,9,474.2,91.6,382.6,0.806833,transaccion,B_base_recomendado
SGP202625008|3,3,ALHAMBRA,2,262.8,69.6,193.2,0.73516,transaccion,B_base_recomendado
SGP202625009|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
SGP202625010|40,40,,1,333.2,333.2,0.0,0.0,transaccion,B_base_recomendado
