pasillo_destino,lado_destino,posicion_fisica,posicion_visual,ubicacion_destino,tipologia,propietario,owner_name,owner_name_abc,picking_lineas_2026,picking_transacciones_2026,picking_unidades_2026,abc_picking_2026,owner_name_final,abc_visual,label_owner_abc
9,impar,9,9,009-009-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,11,11,009-011-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,13,13,009-013-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,15,15,009-015-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,17,17,009-017-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,19,19,009-019-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,21,21,009-021-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,23,23,009-023-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,25,25,009-025-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,27,27,009-027-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,29,29,009-029-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,31,31,009-031-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,33,33,009-033-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,35,35,009-035-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,37,37,009-037-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,39,39,009-039-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,41,41,009-041-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,43,43,009-043-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,45,45,009-045-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,47,47,009-047-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,49,49,009-049-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,51,51,009-051-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,53,53,009-053-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,,55,009-055-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
9,impar,,57,009-057-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
9,impar,,59,009-059-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
9,impar,55,61,009-061-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,57,63,009-063-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,59,65,009-065-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,61,67,009-067-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,63,69,009-069-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,65,71,009-071-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,67,73,009-073-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,69,75,009-075-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,71,77,009-077-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,73,79,009-079-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,75,81,009-081-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,77,83,009-083-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,79,85,009-085-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,81,87,009-087-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,83,89,009-089-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,85,91,009-091-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,87,93,009-093-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,89,95,009-095-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,91,97,009-097-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,93,99,009-099-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,95,101,009-101-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,97,103,009-103-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,99,105,009-105-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,101,107,009-107-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,103,109,009-109-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,105,111,009-111-00,owner_block,64,CORONA,CORONA,9.0,2.0,738.0,C,CORONA,C,64 CORONA
9,impar,107,113,009-113-00,owner_block,49,MAHOU - SANDRINE GIRAUD,,,,,,MAHOU - SANDRINE GIRAUD,SIN_ABC,49 MAHOU - SANDRINE G
9,par,2,2,009-002-00,owner_block,49,MAHOU - SANDRINE GIRAUD,,,,,,MAHOU - SANDRINE GIRAUD,SIN_ABC,49 MAHOU - SANDRINE G
9,par,4,4,009-004-00,owner_block,49,MAHOU - SANDRINE GIRAUD,,,,,,MAHOU - SANDRINE GIRAUD,SIN_ABC,49 MAHOU - SANDRINE G
9,par,6,6,009-006-00,owner_block,49,MAHOU - SANDRINE GIRAUD,,,,,,MAHOU - SANDRINE GIRAUD,SIN_ABC,49 MAHOU - SANDRINE G
9,par,8,8,009-008-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,10,10,009-010-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,12,12,009-012-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,14,14,009-014-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,16,16,009-016-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,18,18,009-018-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,20,20,009-020-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,22,22,009-022-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,24,24,009-024-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,26,26,009-026-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,28,28,009-028-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,30,30,009-030-00,owner_block,89,BRAND MANAGEMENT MERCADO,BRAND MANAGEMENT MERCADO,64.0,27.0,20665.0,B,BRAND MANAGEMENT MERCADO,B,89 BRAND MANAGEMENT M
9,par,32,32,009-032-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,34,34,009-034-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,36,36,009-036-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,38,38,009-038-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,40,40,009-040-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,42,42,009-042-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,44,44,009-044-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,46,46,009-046-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,48,48,009-048-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,50,50,009-050-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,52,52,009-052-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,54,54,009-054-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,,56,009-056-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
9,par,,58,009-058-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
9,par,,60,009-060-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
9,par,56,62,009-062-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,58,64,009-064-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,60,66,009-066-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,62,68,009-068-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,64,70,009-070-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,66,72,009-072-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,68,74,009-074-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,70,76,009-076-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,72,78,009-078-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,74,80,009-080-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,76,82,009-082-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,78,84,009-084-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,80,86,009-086-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,82,88,009-088-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,84,90,009-090-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,86,92,009-092-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,88,94,009-094-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,90,96,009-096-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,92,98,009-098-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,94,100,009-100-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,96,102,009-102-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,98,104,009-104-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,100,106,009-106-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,102,108,009-108-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,104,110,009-110-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,106,112,009-112-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
9,par,108,114,009-114-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
10,impar,1,1,010-001-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
10,impar,3,3,010-003-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
10,impar,5,5,010-005-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
10,impar,7,7,010-007-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
10,impar,9,9,010-009-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
10,impar,11,11,010-011-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
10,impar,13,13,010-013-00,owner_block,34,CUENTAS NACIONALES,CUENTAS NACIONALES,20.0,9.0,360.0,C,CUENTAS NACIONALES,C,34 CUENTAS NACIONALES
10,impar,15,15,010-015-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,17,17,010-017-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,19,19,010-019-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,21,21,010-021-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,23,23,010-023-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,25,25,010-025-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,27,27,010-027-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,29,29,010-029-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,31,31,010-031-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,33,33,010-033-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,35,35,010-035-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,37,37,010-037-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,39,39,010-039-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,41,41,010-041-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,43,43,010-043-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,45,45,010-045-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,47,47,010-047-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,49,49,010-049-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,51,51,010-051-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,53,53,010-053-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,,55,010-055-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
10,impar,,57,010-057-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
10,impar,,59,010-059-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
10,impar,55,61,010-061-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,57,63,010-063-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,59,65,010-065-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,61,67,010-067-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,63,69,010-069-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,65,71,010-071-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,67,73,010-073-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,69,75,010-075-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,71,77,010-077-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,73,79,010-079-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,75,81,010-081-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,77,83,010-083-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,79,85,010-085-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,81,87,010-087-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,83,89,010-089-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,85,91,010-091-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,87,93,010-093-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,89,95,010-095-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,91,97,010-097-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,93,99,010-099-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,95,101,010-101-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,97,103,010-103-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,99,105,010-105-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,101,107,010-107-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,103,109,010-109-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,105,111,010-111-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,impar,107,113,010-113-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,2,2,010-002-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,4,4,010-004-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,6,6,010-006-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,8,8,010-008-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,10,10,010-010-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,12,12,010-012-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,14,14,010-014-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,16,16,010-016-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,18,18,010-018-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,20,20,010-020-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,22,22,010-022-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,24,24,010-024-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,26,26,010-026-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,28,28,010-028-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,30,30,010-030-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,32,32,010-032-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,34,34,010-034-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,36,36,010-036-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,38,38,010-038-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,40,40,010-040-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,42,42,010-042-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,44,44,010-044-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,46,46,010-046-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
10,par,48,48,010-048-00,owner_block,96,VENUES,VENUES,190.0,55.0,119863.0,A,VENUES,A,96 VENUES
